Date,Open,High,Low,Close,Volume,Change %
04/17/2013,331.76,335.18,327.67,329.32,7.48M,-0.49%
04/16/2013,320.79,332.19,320.46,330.94,6.87M,3.40%
04/15/2013,320.34,321.01,316.79,320.06,7.96M,-0.34%
04-12-2013,317.34,322.21,317.34,321.14,7.60M,0.70%
04-11-2013,315.55,320.29,315.25,318.92,12.53M,1.15%
04-10-2013,312.7,316.12,308.79,315.3,7.57M,1.84%
04-09-2013,313.35,313.35,308.01,309.61,7.38M,-0.62%
04-08-2013,308.79,313.78,308.19,311.53,4.33M,0.56%
04-05-2013,306.79,312.5,306.02,309.79,6.48M,0.78%
04-04-2013,308.71,311.01,306.04,307.39,4.09M,-1.20%
04-03-2013,313.3,315.12,309.06,311.13,3.35M,-0.99%
04-02-2013,311.81,316.45,308.26,314.25,3.43M,0.97%
04-01-2013,311.63,313.8,309.81,311.23,3.35M,-0.24%
03/28/2013,307.57,314.87,302.8,311.98,9.75M,1.76%
03/26/2013,302.33,308.06,300.61,306.57,6.64M,0.84%
03/25/2013,304.82,305.99,303.1,304.02,13.60M,0.69%
03/22/2013,303.82,306.62,300.63,301.95,14.76M,-0.29%
03/21/2013,310.63,313.7,301.2,302.83,7.23M,-2.96%
03/20/2013,315.3,316.02,309.81,312.06,5.67M,-0.96%
03/19/2013,320.79,321.19,311.31,315.07,10.01M,-1.83%
03/18/2013,315.8,326.27,314.3,320.94,8.78M,0.61%
03/15/2013,321.78,324.23,316.2,318.99,7.72M,-1.52%
03/14/2013,316.74,326.02,306.99,323.9,15.96M,2.26%
03/13/2013,319.81,322.23,315.4,316.74,3.96M,-1.41%
03-12-2013,325.77,327.12,319.34,321.28,3.45M,-1.72%
03-11-2013,327.92,329.12,324.4,326.9,4.25M,-0.31%
03-08-2013,321.38,329.27,320.99,327.92,5.30M,2.41%
03-07-2013,313.48,320.76,312.88,320.19,2.98M,1.79%
03-06-2013,316.77,317.87,313.8,314.55,5.47M,-0.39%
03-05-2013,314.75,316.65,310.88,315.77,5.28M,0.84%
03-04-2013,309.49,314.45,308.31,313.13,5.98M,0.83%
03-01-2013,311.81,314.1,307.47,310.56,8.61M,-0.46%
02/28/2013,322.76,326.75,308.99,311.98,13.94M,-2.71%
02/27/2013,325.43,326.27,319.74,320.66,6.44M,-1.31%
02/26/2013,326.67,330.76,321.98,324.9,5.87M,-0.79%
02/25/2013,330.89,331.86,326.32,327.5,3.78M,-0.43%
02/22/2013,330.36,332.46,328.04,328.92,3.85M,-1.04%
02/21/2013,336.75,337.97,331.29,332.39,5.44M,-1.58%
02/20/2013,338,339.64,336.7,337.72,3.43M,0.32%
02/19/2013,336.5,337.95,335.03,336.65,1.19M,-0.18%
02/18/2013,338.25,339.69,336.25,337.25,4.73M,-0.11%
02/15/2013,335.1,339.64,333.36,337.62,6.24M,0.29%
02/14/2013,331.26,338.45,330.26,336.65,8.84M,1.60%
02/13/2013,330.91,332.96,329.02,331.36,7.25M,-0.15%
02-12-2013,327.1,332.76,327.1,331.86,7.92M,1.25%
02-11-2013,324.28,329.24,324.28,327.75,7.58M,1.06%
02-08-2013,319.54,325.97,319.54,324.3,9.41M,1.33%
02-07-2013,317.44,320.79,316.57,320.04,4.54M,0.31%
02-06-2013,322.58,322.73,317.89,319.04,4.94M,-0.72%
02-05-2013,317.47,322.88,317.47,321.36,3.73M,-0.42%
02-04-2013,319.86,324.03,319.29,322.73,5.24M,1.06%
02-01-2013,321.68,321.71,317.39,319.36,5.24M,-0.45%
01/31/2013,327.57,328.22,319.34,320.81,6.94M,-2.07%
01/30/2013,325.77,328.47,321.28,327.6,5.02M,0.65%
01/29/2013,334.63,334.7,324.28,325.5,5.98M,-2.67%
01/28/2013,331.89,335.25,331.49,334.43,3.68M,0.80%
01/25/2013,329.42,332.76,327.05,331.79,2.79M,0.72%
01/24/2013,327.07,330.64,326.9,329.42,3.07M,0.56%
01/23/2013,327.77,330.76,326.45,327.57,3.54M,0.44%
01/22/2013,328.52,329.77,323.06,326.15,4.24M,-0.73%
01/21/2013,329.27,330.96,326.65,328.54,5.43M,-0.65%
01/18/2013,334.26,336.25,326.92,330.69,10.11M,-0.59%
01/17/2013,328.12,334.68,326.3,332.66,6.42M,0.95%
01/16/2013,332.04,333.86,328.07,329.52,4.58M,-1.17%
01/15/2013,334.66,336.97,331.76,333.41,4.13M,-0.15%
01/14/2013,333.33,334.51,332.81,333.91,5.69M,0.00%
01-11-2013,337.7,337.7,332.61,333.91,5.14M,-0.96%
01-10-2013,334.01,338.25,332.51,337.15,4.57M,1.24%
01-09-2013,335.25,335.53,332.29,333.01,6.44M,-0.41%
01-08-2013,333.26,335.95,332.11,334.38,4.94M,0.31%
01-07-2013,341.09,341.09,332.26,333.36,5.50M,-1.64%
01-04-2013,341.74,341.74,335.65,338.92,5.44M,-0.59%
01-03-2013,344.23,344.23,339.44,340.92,4.57M,-0.58%
01-02-2013,344.18,344.23,340.77,342.91,4.85M,0.42%
01-01-2013,340.29,341.79,339.07,341.49,2.01M,0.87%
12/31/2012,337.75,339.24,336.25,338.55,2.55M,0.14%
12/28/2012,339.79,340.74,336.33,338.07,3.51M,-0.36%
12/27/2012,341.24,341.24,337.6,339.29,4.93M,-0.03%
12/26/2012,338.3,341.66,335.8,339.39,2.86M,0.62%
12/24/2012,339.24,339.32,335.15,337.3,2.74M,0.01%
12/21/2012,339.74,340.24,336.28,337.25,5.54M,-1.08%
12/20/2012,342.24,342.74,339.37,340.94,5.13M,-0.67%
12/19/2012,336.53,343.86,336.5,343.24,8.24M,1.79%
12/18/2012,338.22,340.34,334.13,337.22,6.69M,-0.08%
12/17/2012,343.19,343.19,336.05,337.5,6.12M,-1.78%
12/14/2012,344.26,346.43,341.91,343.61,4.19M,-0.33%
12/13/2012,346.15,347.23,343.73,344.76,3.14M,-0.40%
12-12-2012,344.86,347.23,343.49,346.15,3.87M,0.43%
12-11-2012,346.85,348.72,342.39,344.66,6.75M,-0.31%
12-10-2012,344.23,347.48,344.06,345.73,4.16M,-0.01%
12-07-2012,346.85,348.22,343.24,345.78,3.97M,-0.24%
12-06-2012,347.13,348.47,339.64,346.6,5.45M,0.31%
12-05-2012,343.73,346.73,342.74,345.53,4.61M,1.09%
12-04-2012,341.29,344.23,339.77,341.81,4.34M,-0.26%
12-03-2012,349.22,349.8,341.24,342.71,5.82M,-2.41%
11/30/2012,349.72,351.97,344.03,351.19,7.82M,0.58%
11/29/2012,338,351.09,336.95,349.15,12.60M,2.85%
11/27/2012,331.71,341.14,331.71,339.49,8.25M,2.81%
11/26/2012,335.75,336.1,329.32,330.21,2.74M,-1.17%
11/23/2012,334.01,335.55,328.79,334.13,2.62M,0.10%
11/22/2012,332.66,334.83,331.26,333.81,4.22M,0.82%
11/21/2012,326.85,332.01,324.13,331.11,6.46M,1.51%
11/20/2012,323.83,327.22,323.41,326.2,4.68M,1.10%
11/19/2012,319.16,323.23,319.01,322.66,2.89M,0.70%
11/16/2012,320.79,323.58,319.36,320.41,6.05M,-0.62%
11/15/2012,322.78,322.98,318.79,322.41,4.72M,-0.12%
11/13/2012,324.78,325.23,322.38,322.81,209.09K,-0.65%
11-12-2012,317.92,326.17,317.92,324.93,4.83M,1.87%
11-09-2012,318.42,320.79,316.79,318.97,2.21M,0.06%
11-08-2012,317.54,319.79,317.04,318.79,1.93M,-0.16%
11-07-2012,319.16,321.78,317.74,319.31,4.10M,0.08%
11-06-2012,316.27,319.89,316.27,319.06,3.64M,0.72%
11-05-2012,315.3,317.29,314.67,316.79,2.01M,0.74%
11-02-2012,318.29,318.29,313.3,314.45,2.72M,0.27%
11-01-2012,315.67,317.14,313.05,313.6,3.53M,-0.88%
10/31/2012,316.35,317.24,314.33,316.4,3.75M,0.09%
10/30/2012,317.82,321.68,314.6,316.12,4.42M,-1.09%
10/29/2012,318.22,320.54,317.07,319.59,2.76M,0.54%
10/26/2012,317.62,319.19,314.8,317.87,3.34M,-0.03%
10/25/2012,315.62,319.79,313.8,317.97,8.51M,0.51%
10/23/2012,318.82,319.04,315.55,316.35,4.17M,-0.77%
10/22/2012,311.91,319.29,311.91,318.79,4.12M,1.67%
10/19/2012,315.3,316.79,312.8,313.55,4.53M,-1.21%
10/18/2012,314.3,318.24,311.53,317.39,2.81M,1.29%
10/17/2012,315.3,315.55,312.55,313.35,3.22M,-0.37%
10/16/2012,316.92,317.04,313.35,314.5,3.64M,-0.59%
10/15/2012,315.5,316.74,310.61,316.37,3.79M,0.48%
10-12-2012,314.3,316.79,312.3,314.87,7.75M,1.01%
10-11-2012,309.89,313.2,308.54,311.73,4.91M,1.12%
10-10-2012,311.31,311.31,307.42,308.29,2.15M,-1.25%
10-09-2012,311.78,314.55,310.31,312.18,2.16M,0.81%
10-08-2012,311.26,311.26,307.59,309.66,4.65M,-0.27%
10-05-2012,318.29,318.62,251.96,310.51,7.47M,-1.41%
10-04-2012,310.06,316.25,310.03,314.95,6.33M,1.91%
10-03-2012,311.31,312.7,308.29,309.04,5.52M,-0.54%
10-01-2012,313.8,315.3,309.31,310.73,4.03M,-1.00%
09/28/2012,315.25,316.45,312.35,313.88,5.50M,-0.26%
09/27/2012,315.8,317.79,311.91,314.7,7.93M,0.01%
09/26/2012,316.72,317.59,311.38,314.67,5.37M,-0.97%
09/25/2012,315.8,318.74,312.38,317.74,5.84M,0.30%
09/24/2012,312.06,317.74,310.71,316.79,8.79M,1.57%
09/21/2012,303.67,313.8,301.88,311.88,11.80M,3.01%
09/20/2012,300.33,304.32,299.83,302.78,5.25M,0.24%
09/18/2012,303.47,305.32,301.25,302.05,5.02M,-0.47%
09/17/2012,308.81,309.29,302.08,303.47,10.54M,-0.73%
09/14/2012,302.63,306.69,299.81,305.69,12.89M,2.26%
09/13/2012,299.83,300.08,296.12,298.93,1.70M,0.00%
09-12-2012,296.96,299.33,296.29,298.93,3.20M,0.81%
09-11-2012,293.72,297.84,291.03,296.54,3.16M,0.55%
09-10-2012,295.09,297.84,294.02,294.92,3.02M,0.02%
09-08-2012,294.62,295.74,294.62,294.87,117.20K,0.11%
09-07-2012,296.47,296.84,292.2,294.54,5.60M,0.38%
09-06-2012,294.39,296.09,292.4,293.42,2.55M,-0.67%
09-05-2012,293.35,297.34,293.02,295.39,6.08M,0.34%
09-04-2012,294.62,295.52,292.95,294.39,2.89M,-0.06%
09-03-2012,298.11,298.24,293.35,294.57,3.72M,-0.82%
08/31/2012,294.52,299.33,293.97,297.01,6.25M,-0.09%
08/30/2012,292.35,300.33,292.35,297.29,11.36M,1.25%
08/29/2012,293.97,297.24,292.47,293.62,3.36M,-0.14%
08/28/2012,295.79,296.61,292.6,294.02,4.45M,-0.84%
08/27/2012,296.84,298.78,295.37,296.51,2.02M,-0.33%
08/24/2012,296.09,299.53,295.97,297.49,3.35M,-0.23%
08/23/2012,299.03,301.6,296.96,298.19,4.71M,0.13%
08/22/2012,296.54,299.56,295.02,297.79,4.79M,0.08%
08/21/2012,296.84,298.59,293.45,297.54,4.17M,0.22%
08/17/2012,298.64,300.46,295.24,296.89,3.84M,-0.83%
08/16/2012,303.32,303.4,298.26,299.36,4.07M,-1.33%
08/14/2012,302.85,303.82,300.96,303.4,5.61M,0.12%
08/13/2012,299.33,304.07,299.33,303.05,4.21M,0.88%
08-10-2012,299.33,302.78,299.16,300.41,7.56M,-0.41%
08-09-2012,299.83,302.83,298.59,301.65,4.94M,0.96%
08-08-2012,299.33,300.33,296.69,298.78,4.03M,-0.20%
08-07-2012,300.33,300.48,297.84,299.38,5.61M,-0.03%
08-06-2012,295.92,300.33,295.84,299.46,6.16M,2.05%
08-03-2012,289.85,293.85,289.23,293.45,4.98M,0.98%
08-02-2012,292.6,293.95,288.01,290.6,3.44M,-0.68%
08-01-2012,292.12,293.52,288.16,292.6,3.94M,-0.21%
07/31/2012,294.34,294.34,289.28,293.22,4.20M,0.09%
07/30/2012,292.9,295.29,291.35,292.97,4.23M,0.45%
07/27/2012,285.36,293.7,281.7,291.65,6.72M,3.32%
07/26/2012,288.36,288.73,280.87,282.27,8.85M,-1.78%
07/25/2012,286.59,289.76,286.21,287.39,4.41M,0.35%
07/24/2012,285.64,288.08,284.47,286.39,2.65M,0.19%
07/23/2012,288.06,289.36,284.89,285.86,3.05M,-1.65%
07/20/2012,293.85,293.85,289.85,290.65,2.08M,-1.16%
07/19/2012,293.65,294.74,292.12,294.05,2.40M,0.41%
07/18/2012,291.7,293.7,289.41,292.85,3.56M,0.64%
07/17/2012,292.85,293.72,288.66,290.98,4.27M,0.10%
07/16/2012,293.35,295.69,289.88,290.68,6.43M,-0.75%
07/13/2012,291.85,295.04,290.58,292.87,4.75M,1.20%
07-12-2012,291.3,294.79,287.16,289.41,3.79M,-1.17%
07-11-2012,292.8,296.24,291.9,292.85,6.15M,-0.28%
07-10-2012,289.36,295.49,288.11,293.67,6.77M,1.82%
07-09-2012,289.33,290.23,283.92,288.43,3.83M,-0.58%
07-06-2012,290.4,293.85,288.61,290.1,7.87M,-0.45%
07-05-2012,288.31,291.85,287.09,291.4,4.19M,1.05%
07-04-2012,287.71,289.78,287.19,288.36,6.41M,0.37%
07-03-2012,287.31,289.36,285.22,287.29,4.23M,0.33%
07-02-2012,281.37,286.86,279.38,286.34,4.10M,1.85%
06/29/2012,275.44,281.82,275.41,281.15,6.33M,2.74%
06/28/2012,272.84,275.71,271.02,273.64,6.07M,-0.09%
06/27/2012,272.39,276.73,272.39,273.89,5.97M,1.02%
06/26/2012,268.4,273.39,267.55,271.12,2.93M,1.26%
06/25/2012,272.09,273.64,266.91,267.75,3.19M,-1.41%
06/22/2012,266.96,271.94,266.96,271.57,3.08M,0.27%
06/21/2012,265.91,271.75,265.06,270.85,5.33M,1.63%
06/20/2012,267.9,269.65,263.69,266.51,4.77M,-0.42%
06/19/2012,266.81,268.9,262.57,267.63,5.93M,0.28%
06/18/2012,275.39,275.39,264.19,266.88,5.62M,-2.30%
06/15/2012,266.91,274.24,266.88,273.17,4.97M,2.46%
06/14/2012,269.4,273.09,265.73,266.61,4.32M,-1.35%
06/13/2012,274.89,275.59,269.3,270.27,4.03M,-1.43%
06-12-2012,268.8,274.81,268.38,274.19,5.63M,1.41%
06-11-2012,269.95,273.84,268.6,270.37,6.54M,0.53%
06-08-2012,269.85,270.77,264.89,268.95,9.66M,0.24%
06-07-2012,261.52,269.15,260.92,268.3,9.90M,3.44%
06-06-2012,251.86,260.92,251.19,259.37,12.55M,3.67%
06-05-2012,249.44,251.89,248.67,250.19,5.36M,1.18%
06-04-2012,243.46,248.7,241.99,247.27,5.68M,1.07%
06-01-2012,251.44,253.01,244.46,244.66,5.85M,-3.12%
05/31/2012,247.45,253.88,247.12,252.54,9.52M,1.11%
05/30/2012,249.47,252.14,247.72,249.77,5.08M,-0.85%
05/29/2012,254.51,255.41,250.49,251.91,5.29M,-0.75%
05/28/2012,250.04,254.73,249.44,253.81,6.10M,1.75%
05/25/2012,249.34,251.02,247.25,249.44,5.60M,0.06%
05/24/2012,245.95,250.79,241.96,249.3,5.77M,2.57%
05/23/2012,244.46,245.9,240.56,243.06,6.35M,-0.42%
05/22/2012,251.34,251.94,242.93,244.08,5.55M,-1.65%
05/21/2012,249.57,253.36,246.43,248.17,4.27M,-0.62%
05/18/2012,244.36,251.39,243.96,249.72,4.81M,0.55%
05/17/2012,247.95,252.69,246.95,248.35,5.81M,0.53%
05/16/2012,246.45,248.8,242.46,247.05,8.48M,-0.78%
05/15/2012,247.45,251.66,247.45,249,4.01M,-0.29%
05/14/2012,254.81,255.33,246.48,249.72,5.52M,-1.96%
05-11-2012,256.06,259.42,253.54,254.71,4.03M,-1.34%
05-10-2012,254.96,260.87,254.43,258.18,6.04M,0.95%
05-09-2012,256.28,260.72,252.14,255.76,7.51M,-0.52%
05-08-2012,265.86,267.6,256.06,257.1,5.64M,-3.17%
05-07-2012,265.36,266.68,257.63,265.53,8.36M,-0.98%
05-04-2012,274.99,276.24,266.73,268.15,6.18M,-2.99%
05-03-2012,272.14,278.38,272.12,276.41,6.86M,0.75%
05-02-2012,269.75,274.89,269.75,274.34,4.49M,1.36%
04/30/2012,271.3,273.89,269.57,270.65,3.02M,-0.19%
04/28/2012,271.37,271.82,270.57,271.17,92.64K,0.44%
04/27/2012,270.4,272.39,266.51,269.97,2.27M,0.12%
04/26/2012,271.89,274.36,268.9,269.65,4.67M,-1.13%
04/25/2012,271.4,274.14,268.4,272.72,5.39M,0.89%
04/24/2012,272.44,272.64,269.1,270.32,4.38M,-0.64%
04/23/2012,275.36,277.38,271.05,272.07,4.22M,-1.04%
04/20/2012,275.51,278.38,272.62,274.94,7.86M,-0.53%
04/19/2012,269.4,277.18,268,276.41,8.18M,3.05%
04/18/2012,265.91,269.35,265.91,268.23,6.00M,1.39%
04/17/2012,265.41,267.35,259.97,264.54,7.83M,0.09%
04/16/2012,263.86,264.91,261.47,264.29,8.70M,0.08%
04/13/2012,267.6,268.28,261.37,264.09,4.92M,-0.20%
04-12-2012,261.92,266.66,261.57,264.61,6.05M,0.75%
04-11-2012,260.35,264.89,257.98,262.64,3.73M,0.31%
04-10-2012,261.12,262.42,257.35,261.84,2.92M,0.59%
04-09-2012,261.29,262.57,259.42,260.3,2.52M,-0.91%
04-04-2012,262.04,263.91,261.62,262.69,2.09M,-0.69%
04-03-2012,265.91,267.6,263.41,264.51,6.46M,0.35%
04-02-2012,258.42,264.39,257.48,263.59,2.77M,1.63%
03/30/2012,255.43,261.34,254.31,259.35,5.59M,1.91%
03/29/2012,253.44,256.48,251.94,254.48,8.11M,-0.65%
03/28/2012,258.67,258.67,254.46,256.15,4.35M,-1.04%
03/27/2012,256.93,260.32,255.43,258.85,5.93M,1.41%
03/26/2012,256.18,257.68,252.26,255.26,4.92M,-0.44%
03/23/2012,254.18,258.8,249.92,256.4,4.02M,1.92%
03/22/2012,256.38,260.62,249.49,251.57,5.64M,-2.21%
03/21/2012,250.94,258.35,250.94,257.25,6.01M,2.03%
03/20/2012,247.45,254.86,245.95,252.14,3.16M,1.31%
03/19/2012,254.46,254.46,247,248.87,7.65M,-1.77%
03/16/2012,254.43,261.87,251.94,253.36,6.41M,-0.58%
03/15/2012,263.41,264.41,253.96,254.83,7.47M,-3.29%
03/14/2012,263.46,264.41,260.15,263.51,5.86M,0.72%
03/13/2012,260.92,263.16,259.6,261.62,5.54M,1.05%
03-12-2012,266.41,266.66,257.93,258.9,5.61M,-0.81%
03-09-2012,260.42,262.91,259.25,261.02,4.66M,1.47%
03-07-2012,252.86,258.42,248.22,257.25,3.79M,1.62%
03-06-2012,254.33,259.92,251.07,253.14,5.80M,-0.69%
03-05-2012,259.42,259.9,252.21,254.91,5.03M,-1.61%
03-03-2012,258.42,260.17,258.42,259.07,155.89K,0.10%
03-02-2012,256.43,261.92,253.31,258.8,4.06M,0.92%
03-01-2012,257.93,260.57,252.09,256.43,6.10M,-0.60%
02/29/2012,266.36,269.35,256.1,257.98,9.99M,-2.52%
02/28/2012,259.05,266.11,256.03,264.66,7.40M,2.89%
02/27/2012,262.86,265.13,255.51,257.23,7.66M,-1.72%
02/24/2012,263.01,267.11,257.1,261.74,8.19M,-1.59%
02/23/2012,263.01,267.38,263.01,265.98,8.55M,0.32%
02/22/2012,264.41,268.85,262.74,265.13,6.96M,-0.11%
02/21/2012,262.42,266.16,259.67,265.43,7.42M,0.71%
02/17/2012,265.04,265.91,259.47,263.56,7.11M,0.35%
02/16/2012,264.91,268.33,261.04,262.64,4.06M,-1.24%
02/15/2012,259.67,266.86,258.05,265.93,9.69M,2.93%
02/14/2012,260.67,261.32,256.95,258.37,6.56M,-0.78%
02/13/2012,258.75,261.92,257.38,260.4,7.31M,0.86%
02-10-2012,260.82,262.24,256.43,258.18,5.76M,-0.96%
02-09-2012,252.29,262.39,252.26,260.69,8.68M,2.77%
02-08-2012,254.78,258.32,250.82,253.66,6.93M,-0.17%
02-07-2012,256.43,257.13,253.44,254.08,6.04M,0.31%
02-06-2012,254.43,257.43,249.44,253.29,8.72M,0.29%
02-03-2012,248.2,253.44,247.08,252.56,7.46M,1.67%
02-02-2012,248.95,249.44,245.1,248.4,11.42M,0.15%
02-01-2012,246.7,249.3,240.14,248.02,6.01M,1.03%
01/31/2012,241.21,246.95,239.39,245.5,5.33M,2.72%
01/30/2012,240.94,240.96,235.97,238.99,4.99M,-1.06%
01/27/2012,251.39,251.44,239.29,241.56,7.44M,-1.23%
01/25/2012,244.58,245.95,242.34,244.56,7.41M,0.29%
01/24/2012,242.09,246,239.74,243.86,7.53M,0.99%
01/23/2012,242.46,243.33,239.92,241.46,3.77M,-1.34%
01/20/2012,244.46,246.18,239.69,244.73,7.20M,0.77%
01/19/2012,242.46,244.58,239.62,242.86,8.42M,1.02%
01/18/2012,235.92,242.16,234.28,240.41,10.07M,2.88%
01/17/2012,231.43,233.98,230.99,233.68,3.66M,1.71%
01/16/2012,232.88,233.41,228.62,229.74,3.19M,-1.94%
01/13/2012,234.48,236,230.01,234.28,3.69M,0.63%
01-12-2012,230.34,234.03,230.09,232.81,3.99M,0.87%
01-11-2012,229.74,231.48,226.99,230.81,3.86M,0.64%
01-10-2012,229.49,230.64,227.49,229.34,4.49M,0.88%
01-09-2012,225.45,228.04,222.5,227.34,4.23M,1.05%
01-07-2012,226,226.15,224.5,224.97,282.54K,-0.52%
01-06-2012,220.01,228.07,218.99,226.15,3.98M,2.18%
01-05-2012,221.51,222.85,219.66,221.33,3.38M,0.08%
01-04-2012,220.46,221.98,214.95,221.16,4.87M,0.94%
01-03-2012,215.22,219.96,214.52,219.09,3.44M,2.88%
01-02-2012,213.97,214.42,209.28,212.95,3.51M,0.00%
12/30/2011,216.42,216.52,210.58,212.95,3.84M,-0.64%
12/29/2011,217.34,220.51,212.53,214.32,5.47M,-2.32%
12/28/2011,220.76,221.01,216.04,219.41,3.83M,0.02%
12/27/2011,219.66,221.31,217.37,219.36,3.15M,-0.90%
12/26/2011,219.01,222.21,218.04,221.36,2.28M,1.41%
12/23/2011,221.61,222.75,217.52,218.29,3.43M,-1.19%
12/22/2011,215.27,221.91,213.92,220.93,6.79M,1.70%
12/21/2011,212.53,219.21,208.44,217.24,7.49M,5.13%
12/20/2011,202.55,210.33,201.55,206.64,9.99M,2.02%
12/19/2011,205.57,206.04,199.68,202.55,16.17M,-2.24%
12/16/2011,216.57,219.76,204.54,207.19,14.71M,-3.72%
12/15/2011,214.02,217.52,213.03,215.2,13.48M,-0.69%
12/14/2011,219.01,221.38,214.65,216.69,12.15M,-0.92%
12/13/2011,213.52,222.21,212.53,218.71,7.46M,1.47%
12-12-2011,223.55,224.97,212.68,215.55,6.04M,-2.63%
12-09-2011,223,225.1,219.76,221.38,6.80M,-2.20%
12-08-2011,232.98,233.33,225.05,226.37,6.28M,-2.86%
12-07-2011,234.48,234.93,230.54,233.03,5.59M,1.03%
12-05-2011,231.34,233.21,228.49,230.66,4.38M,-0.78%
12-02-2011,227.07,233.43,226.07,232.48,5.62M,2.75%
12-01-2011,228.97,232.98,224.23,226.25,6.96M,2.49%
11/30/2011,214.12,224.33,214.12,220.76,14.11M,1.68%
11/29/2011,221.51,222.28,215.62,217.12,7.42M,-1.28%
11/28/2011,217.52,221.98,216.57,219.94,5.45M,2.31%
11/25/2011,213.4,216.97,209.06,214.97,9.45M,0.29%
11/24/2011,213.92,217.02,205.19,214.35,14.44M,0.83%
11/23/2011,220.38,220.38,206.64,212.58,12.78M,-4.04%
11/22/2011,223,224.25,219.51,221.53,7.61M,-0.14%
11/21/2011,227.49,227.49,219.51,221.83,5.10M,-2.98%
11/18/2011,227.09,230.29,224.55,228.64,5.86M,-0.23%
11/17/2011,231.06,234.48,227.79,229.16,5.39M,-1.36%
11/16/2011,234.48,235.48,229.64,232.33,3.56M,-1.39%
11/15/2011,234.83,238.37,234.43,235.6,5.82M,0.18%
11/14/2011,234.43,239.39,233.95,235.18,6.11M,1.59%
11-11-2011,237.3,238.67,230.79,231.51,4.61M,-2.77%
11-09-2011,241.96,242.31,237.12,238.1,4.30M,-1.44%
11-08-2011,240.96,243.13,238.72,241.59,4.20M,0.26%
11-04-2011,242.81,243.41,239.62,240.96,3.40M,0.24%
11-03-2011,239.97,241.89,235.53,240.39,5.25M,-0.26%
11-02-2011,238.82,243.46,238.22,241.01,5.06M,0.17%
11-01-2011,242.01,245.95,239.47,240.61,6.65M,-1.57%
10/31/2011,240.96,245.33,238.05,244.46,6.43M,1.52%
10/28/2011,242.46,246.7,239.34,240.79,9.02M,2.25%
10/26/2011,235.48,236.92,234.48,235.48,998.14K,0.86%
10/25/2011,243.38,244.83,223.78,233.48,41.32M,-3.38%
10/24/2011,245.83,247.95,240.94,241.64,4.87M,-0.54%
10/21/2011,244.48,245.35,241.11,242.96,4.58M,-0.52%
10/20/2011,243.46,245.65,239.77,244.23,5.68M,-0.47%
10/19/2011,240.94,246.75,239.12,245.38,8.69M,2.87%
10/18/2011,236.42,240.17,235.48,238.54,4.05M,0.02%
10/17/2011,237.77,239.72,235.65,238.49,3.54M,0.88%
10/14/2011,233.98,237.67,232.16,236.42,3.34M,0.69%
10/13/2011,236.97,237.57,233.28,234.8,5.87M,0.75%
10-12-2011,230.46,234.43,226.22,233.06,8.97M,2.11%
10-11-2011,229.84,231.93,227.07,228.24,4.99M,0.61%
10-10-2011,225.5,228.49,224.53,226.85,12.06M,1.05%
10-07-2011,225.85,229.49,222.6,224.5,9.44M,2.58%
10-05-2011,223.98,227.62,217.79,218.86,8.27M,-2.27%
10-04-2011,225.75,227.49,219.76,223.95,7.48M,-1.57%
10-03-2011,229.56,231.93,224.87,227.52,9.07M,-2.48%
09/30/2011,232.41,236.87,231.68,233.31,9.51M,-0.63%
09/29/2011,228.27,236.87,225.82,234.78,16.27M,2.75%
09/28/2011,230.69,232.16,225.37,228.49,7.61M,0.12%
09/27/2011,228.49,230.44,226.55,228.22,8.01M,1.63%
09/26/2011,227.49,228.32,219.24,224.55,13.89M,-1.38%
09/23/2011,233.75,234.48,225.75,227.69,16.46M,-3.37%
09/22/2011,243.41,243.96,232.23,235.63,5.10M,-4.49%
09/21/2011,245.83,248.27,243.66,246.7,6.45M,0.64%
09/20/2011,241.96,246.08,240.96,245.13,5.92M,1.36%
09/19/2011,240.41,242.96,238.02,241.84,4.19M,0.22%
09/16/2011,242.59,244.46,237.62,241.31,5.47M,-0.20%
09/15/2011,242.41,243.48,235.28,241.79,4.37M,1.20%
09/14/2011,233.18,241.01,230.01,238.92,3.87M,2.40%
09/13/2011,234.98,237.37,231.48,233.33,3.59M,-0.35%
09-12-2011,232.98,235.08,230.74,234.15,3.49M,-0.83%
09-09-2011,241.41,242.31,234.83,236.1,5.17M,-2.16%
09-08-2011,244.31,244.31,239.04,241.31,4.08M,-0.90%
09-07-2011,237.47,244.43,235.9,243.51,7.37M,3.24%
09-06-2011,233.78,237.67,229.49,235.87,8.93M,0.54%
09-05-2011,234.38,236.47,230.81,234.6,5.90M,-0.54%
09-02-2011,241.46,241.46,233.48,235.87,7.60M,0.18%
08/30/2011,230.46,236.97,228.89,235.45,7.79M,3.39%
08/29/2011,221.76,228.47,221.08,227.72,5.80M,3.99%
08/26/2011,221.51,224.77,217.59,218.99,4.26M,-1.06%
08/25/2011,229.19,229.19,219.86,221.33,11.60M,-2.71%
08/24/2011,228.49,230.69,225.75,227.49,6.37M,-0.74%
08/23/2011,228.19,230.74,222.16,229.19,8.07M,1.40%
08/22/2011,229.51,231.46,224.85,226.02,5.95M,-1.69%
08/19/2011,226.99,231.24,224.5,229.91,8.96M,-0.34%
08/18/2011,233.63,236.9,228.77,230.69,11.44M,-1.09%
08/17/2011,227.52,235.7,227.44,233.23,6.27M,2.42%
08/16/2011,238.67,238.67,226.82,227.72,6.11M,-2.48%
